     1.49      0.44    -0.315     -1.08   -0.0424     0.638     0.358      1.11    -0.426    -0.065     0.467     -1.04   -0.0414 
     1.49     0.445    -0.317     -1.08   -0.0406     0.634     0.357      1.11    -0.418   -0.0622     0.467     -1.04   -0.0491 
      1.5     0.449    -0.318     -1.08   -0.0388      0.63     0.357      1.11     -0.41   -0.0595     0.467     -1.05   -0.0569 
      1.5     0.453     -0.32     -1.08    -0.037     0.626     0.357      1.11    -0.403   -0.0567     0.467     -1.05   -0.0647 
     1.51     0.457    -0.321     -1.08   -0.0353     0.622     0.357      1.11    -0.395    -0.054     0.467     -1.05   -0.0726 
     1.51     0.461    -0.323     -1.08   -0.0335     0.618     0.356      1.11    -0.387   -0.0512     0.467     -1.06   -0.0804 
     1.51     0.466    -0.324     -1.08   -0.0317     0.614     0.356      1.11    -0.379   -0.0485     0.467     -1.06   -0.0883 
     1.52      0.47    -0.326     -1.08   -0.0299      0.61     0.356      1.11    -0.371   -0.0458     0.467     -1.06   -0.0963 
     1.52     0.474    -0.327     -1.08   -0.0282     0.606     0.355      1.11    -0.363    -0.043     0.467     -1.06    -0.104 
     1.53     0.478    -0.329     -1.08   -0.0264     0.602     0.355      1.11    -0.355   -0.0403     0.467     -1.07    -0.112 
     1.53     0.482     -0.33     -1.08   -0.0247     0.598     0.355      1.11    -0.347   -0.0376     0.467     -1.07     -0.12 
     1.53     0.487    -0.331     -1.08   -0.0229     0.594     0.354      1.11    -0.339   -0.0349     0.467     -1.07    -0.128 
     1.54     0.491    -0.332     -1.08   -0.0211      0.59     0.354      1.11    -0.331   -0.0322     0.467     -1.07    -0.136 
     1.54     0.495    -0.334     -1.08   -0.0194     0.585     0.353      1.11    -0.323   -0.0295     0.467     -1.08    -0.144 
     1.54     0.499    -0.335     -1.08   -0.0176     0.581     0.353      1.11    -0.315   -0.0268     0.467     -1.08    -0.152 
     1.55     0.503    -0.336     -1.08   -0.0159     0.577     0.352      1.11    -0.307   -0.0242     0.467     -1.08     -0.16 
     1.55     0.507    -0.337     -1.08   -0.0141     0.573     0.351      1.11    -0.299   -0.0215     0.467     -1.08    -0.168 
     1.56     0.512    -0.338     -1.08   -0.0124     0.569     0.351       1.1    -0.291   -0.0188     0.467     -1.09    -0.177 
     1.56     0.516    -0.339     -1.08   -0.0106     0.565      0.35       1.1    -0.282   -0.0161     0.467     -1.09    -0.185 
     1.56      0.52     -0.34     -1.08  -0.00885     0.561     0.349       1.1    -0.274   -0.0135     0.467     -1.09    -0.193 
     1.57     0.524    -0.341     -1.08   -0.0071     0.557     0.349       1.1    -0.266   -0.0108     0.467     -1.09    -0.201 
     1.57     0.528    -0.342     -1.08  -0.00535     0.553     0.348       1.1    -0.258  -0.00813     0.467     -1.09    -0.209 
     1.57     0.532    -0.343     -1.08   -0.0036     0.549     0.347       1.1     -0.25  -0.00546     0.467     -1.09    -0.217 
     1.58     0.536    -0.344     -1.08  -0.00185     0.545     0.346       1.1    -0.242   -0.0028     0.467      -1.1    -0.225 
     1.58      0.54    -0.345     -1.08 -0.000105     0.541     0.345       1.1    -0.234 -0.000136     0.467      -1.1    -0.233 
     1.59     0.545    -0.346     -1.08   0.00164     0.537     0.344       1.1    -0.226   0.00253     0.467      -1.1    -0.242 
     1.59     0.549    -0.347     -1.08   0.00339     0.532     0.343      1.09    -0.217   0.00519     0.467      -1.1     -0.25 
     1.59     0.553    -0.348     -1.08   0.00514     0.528     0.343      1.09    -0.209   0.00785     0.467      -1.1    -0.258 
      1.6     0.557    -0.348     -1.08   0.00689     0.524     0.342      1.09    -0.201    0.0105     0.467      -1.1    -0.266 
      1.6     0.561    -0.349     -1.08   0.00863      0.52     0.341      1.09    -0.193    0.0132     0.467      -1.1    -0.274 
      1.6     0.565     -0.35     -1.08    0.0104     0.516      0.34      1.09    -0.185    0.0158     0.467      -1.1    -0.282 
     1.61     0.569    -0.351     -1.08    0.0121     0.512     0.338      1.09    -0.177    0.0185     0.467      -1.1     -0.29 
     1.61     0.573    -0.351     -1.08    0.0139     0.508     0.337      1.08    -0.169    0.0212     0.467     -1.11    -0.298 
     1.62     0.577    -0.352     -1.08    0.0156     0.504     0.336      1.08    -0.161    0.0239     0.467     -1.11    -0.306 
     1.62     0.581    -0.352     -1.08    0.0174     0.499     0.335      1.08    -0.153    0.0265     0.467     -1.11    -0.314 
     1.62     0.585    -0.353     -1.08    0.0191     0.495     0.334      1.08    -0.145    0.0292     0.467     -1.11    -0.322 
     1.63     0.589    -0.353     -1.08    0.0209     0.491     0.333      1.08    -0.137    0.0319     0.467     -1.11     -0.33 
     1.63     0.593    -0.354     -1.08    0.0226     0.487     0.331      1.07    -0.129    0.0346     0.467     -1.11    -0.338 
     1.63     0.597    -0.354     -1.08    0.0244     0.483      0.33      1.07    -0.121    0.0373     0.467     -1.11    -0.346 
     1.64     0.601    -0.355     -1.08    0.0261     0.479     0.329      1.07    -0.113    0.0399     0.467     -1.11    -0.354 
     1.64     0.605    -0.355     -1.08    0.0279     0.474     0.327      1.07    -0.105    0.0426     0.467     -1.11    -0.362 
     1.65     0.609    -0.356     -1.08    0.0296      0.47     0.326      1.06    -0.097    0.0453     0.467     -1.11     -0.37 
     1.65     0.613    -0.356     -1.08    0.0314     0.466     0.325      1.06   -0.0891    0.0481     0.467     -1.11    -0.378 
     1.65     0.617    -0.356     -1.08    0.0332     0.462     0.323      1.06   -0.0812    0.0508     0.467     -1.11    -0.386 
     1.66     0.621    -0.357     -1.08    0.0349     0.458     0.322      1.05   -0.0734    0.0535     0.467     -1.11    -0.394 
     1.66     0.625    -0.357     -1.08    0.0367     0.454      0.32      1.05   -0.0656    0.0562     0.467     -1.11    -0.402 
     1.66     0.629    -0.357     -1.08    0.0384     0.449     0.319      1.05   -0.0579    0.0589     0.467     -1.11    -0.409 
     1.67     0.633    -0.357     -1.08    0.0402     0.445     0.317      1.04   -0.0502    0.0617     0.467     -1.11    -0.417 
     1.67     0.637    -0.358     -1.08     0.042     0.441     0.316      1.04   -0.0425    0.0644     0.467     -1.11    -0.425 
     1.68     0.641    -0.358     -1.08    0.0437     0.437     0.314      1.04   -0.0348    0.0672     0.467      -1.1    -0.432 
     1.68     0.645    -0.358     -1.08    0.0455     0.433     0.312      1.03   -0.0272    0.0699     0.467      -1.1     -0.44 
     1.68     0.649    -0.358     -1.08    0.0473     0.429     0.311      1.03   -0.0196    0.0727     0.467      -1.1    -0.448 
     1.69     0.653    -0.358     -1.08    0.0491     0.424     0.309      1.03   -0.0121    0.0755     0.467      -1.1    -0.455 
     1.69     0.657    -0.358     -1.08    0.0508      0.42     0.307      1.02   -0.0046    0.0783     0.467      -1.1    -0.463 
     1.69     0.661    -0.358     -1.08    0.0526     0.416     0.305      1.02   0.00285    0.0811     0.467      -1.1     -0.47 
      1.7     0.664    -0.358     -1.08    0.0544     0.412     0.304      1.02    0.0103    0.0839     0.467      -1.1    -0.478 
      1.7     0.668    -0.358     -1.08    0.0562     0.408     0.302      1.01    0.0176    0.0867     0.467      -1.1    -0.485 
     1.71     0.672    -0.358     -1.08     0.058     0.403       0.3      1.01    0.0249    0.0895     0.467      -1.1    -0.492 
     1.71     0.676    -0.358     -1.08    0.0598     0.399     0.298         1    0.0322    0.0924     0.467      -1.1      -0.5 
     1.71      0.68    -0.358     -1.07    0.0616     0.395     0.296         1    0.0394    0.0952     0.467     -1.09    -0.507 
     1.72     0.684    -0.357     -1.07    0.0634     0.391     0.294     0.995    0.0466    0.0981     0.467     -1.09    -0.514 
     1.72     0.688    -0.357     -1.07    0.0652     0.387     0.292     0.991    0.0537     0.101     0.467     -1.09    -0.521 
     1.72     0.691    -0.357     -1.07     0.067     0.382      0.29     0.987    0.0608     0.104     0.467     -1.09    -0.528 
     1.73     0.695    -0.357     -1.07    0.0688     0.378     0.288     0.982    0.0678     0.107     0.467     -1.09    -0.535 
     1.73     0.699    -0.356     -1.07    0.0706     0.374     0.286     0.978    0.0748      0.11     0.467     -1.09    -0.542 
     1.74     0.703    -0.356     -1.07    0.0724      0.37     0.284     0.973    0.0817     0.113     0.467     -1.09    -0.549 
     1.74     0.707    -0.356     -1.07    0.0742     0.365     0.282     0.969    0.0886     0.116     0.467     -1.08    -0.556 
     1.74      0.71    -0.355     -1.07     0.076     0.361     0.279     0.964    0.0954     0.119     0.467     -1.08    -0.563 
     1.75     0.714    -0.355     -1.07    0.0778     0.357     0.277     0.959     0.102     0.122     0.467     -1.08    -0.569 
     1.75     0.718    -0.355     -1.07    0.0797     0.353     0.275     0.954     0.109     0.125     0.467     -1.08    -0.576 
     1.76     0.721    -0.354     -1.07    0.0815     0.349     0.273      0.95     0.115     0.128     0.467     -1.08    -0.583 
     1.76     0.725    -0.354     -1.07    0.0833     0.344      0.27     0.945     0.122     0.131     0.467     -1.08    -0.589 
     1.76     0.729    -0.353     -1.07    0.0852      0.34     0.268      0.94     0.129     0.134     0.467     -1.07    -0.596 
     1.77     0.733    -0.353     -1.07     0.087     0.336     0.266     0.935     0.135     0.137     0.467     -1.07    -0.602 
     1.77     0.736    -0.352     -1.07    0.0889     0.332     0.263      0.93     0.141      0.14     0.467     -1.07    -0.609 
     1.78      0.74    -0.352     -1.07    0.0907     0.327     0.261     0.924     0.148     0.143     0.467     -1.07    -0.615 
     1.78     0.744    -0.351     -1.07    0.0926     0.323     0.258     0.919     0.154     0.146     0.467     -1.07    -0.621 
     1.78     0.747     -0.35     -1.07    0.0944     0.319     0.256     0.914      0.16     0.149     0.467     -1.06    -0.627 
     1.79     0.751     -0.35     -1.07    0.0963     0.315     0.253     0.909     0.166     0.152     0.467     -1.06    -0.633 
     1.79     0.755    -0.349     -1.07    0.0981     0.311     0.251     0.903     0.172     0.155     0.467     -1.06    -0.639 
      1.8     0.758    -0.348     -1.06       0.1     0.306     0.248     0.898     0.178     0.159     0.467     -1.06    -0.645 
      1.8     0.762    -0.348     -1.06     0.102     0.302     0.246     0.893     0.184     0.162     0.467     -1.05    -0.651 
      1.8     0.765    -0.347     -1.06     0.104     0.298     0.243     0.887      0.19     0.165     0.467     -1.05    -0.657 
     1.81     0.769    -0.346     -1.06     0.106     0.294      0.24     0.881     0.196     0.168     0.467     -1.05    -0.663 
     1.81     0.772    -0.345     -1.06     0.108     0.289     0.238     0.876     0.202     0.172     0.467     -1.05    -0.668 
     1.82     0.776    -0.344     -1.06     0.109     0.285     0.235      0.87     0.207     0.175     0.467     -1.05    -0.674 
     1.82     0.779    -0.344     -1.06     0.111     0.281     0.232     0.865     0.213     0.178     0.467     -1.04     -0.68 
     1.82     0.783    -0.343     -1.06     0.113     0.277      0.23     0.859     0.219     0.182     0.466     -1.04    -0.685 
     1.83     0.786    -0.342     -1.06     0.115     0.272     0.227     0.853     0.224     0.185     0.466     -1.04     -0.69 
     1.83      0.79    -0.341     -1.06     0.117     0.268     0.224     0.847     0.229     0.188     0.466     -1.04    -0.696 
     1.84     0.793     -0.34     -1.06     0.119     0.264     0.221     0.842     0.235     0.192     0.466     -1.03    -0.701 
     1.84     0.797    -0.339     -1.06     0.121      0.26     0.218     0.836      0.24     0.195     0.466     -1.03    -0.706 
     1.84       0.8    -0.338     -1.06     0.123     0.255     0.215      0.83     0.245     0.199     0.466     -1.03    -0.711 
     1.85     0.804    -0.337     -1.05     0.125     0.251     0.212     0.824      0.25     0.202     0.466     -1.03    -0.716 
     1.85     0.807    -0.336     -1.05     0.127     0.247     0.209     0.818     0.255     0.206     0.466     -1.02    -0.721 
     1.86      0.81    -0.335     -1.05     0.129     0.243     0.206     0.812      0.26     0.209     0.466     -1.02    -0.726 
     1.86     0.814    -0.334     -1.05     0.131     0.238     0.203     0.806     0.265     0.213     0.466     -1.02    -0.731 
     1.87     0.817    -0.333     -1.05     0.132     0.234       0.2       0.8      0.27     0.216     0.465     -1.02    -0.736 
     1.87     0.821    -0.332     -1.05     0.134      0.23     0.197     0.794     0.275      0.22     0.465     -1.01     -0.74 
     1.87     0.824     -0.33     -1.05     0.136     0.226     0.194     0.788      0.28     0.224     0.465     -1.01    -0.745 
     1.88     0.827    -0.329     -1.05     0.138     0.221     0.191     0.782     0.284     0.227     0.465     -1.01    -0.749 
     1.88      0.83    -0.328     -1.05      0.14     0.217     0.188     0.776     0.289     0.231     0.465     -1.01    -0.753 
     1.89     0.834    -0.327     -1.05     0.142     0.213     0.184     0.769     0.293     0.235     0.465        -1    -0.758 
     1.89     0.837    -0.325     -1.05     0.144     0.209     0.181     0.763     0.298     0.238     0.464        -1    -0.762 
     1.89      0.84    -0.324     -1.04     0.146     0.204     0.178     0.757     0.302     0.242     0.464    -0.999    -0.766 
      1.9     0.843    -0.323     -1.04     0.148       0.2     0.175     0.751     0.306     0.246     0.464    -0.997     -0.77 
      1.9     0.847    -0.322     -1.04      0.15     0.196     0.171     0.745      0.31      0.25     0.464    -0.995    -0.774 
     1.91      0.85     -0.32     -1.04     0.152     0.192     0.168     0.739     0.314     0.254     0.464    -0.992    -0.778 
     1.91     0.853    -0.319     -1.04     0.154     0.187     0.165     0.732     0.318     0.258     0.463     -0.99    -0.782 
     1.92     0.856    -0.318     -1.04     0.156     0.183     0.161     0.726     0.322     0.262     0.463    -0.988    -0.785 
     1.92     0.859    -0.316     -1.04     0.158     0.179     0.158      0.72     0.326     0.266     0.463    -0.986    -0.789 
     1.92     0.862    -0.315     -1.04      0.16     0.175     0.155     0.714      0.33      0.27     0.463    -0.983    -0.793 
     1.93     0.865    -0.313     -1.04     0.162      0.17     0.151     0.707     0.334     0.274     0.462    -0.981    -0.796 
     1.93     0.868    -0.312     -1.03     0.164     0.166     0.148     0.701     0.338     0.278     0.462    -0.979      -0.8 
     1.94     0.871     -0.31     -1.03     0.166     0.162     0.144     0.695     0.341     0.282     0.462    -0.977    -0.803 
     1.94     0.874    -0.309     -1.03     0.168     0.158     0.141     0.689     0.345     0.286     0.461    -0.975    -0.806 
     1.95     0.877    -0.307     -1.03      0.17     0.153     0.137     0.682     0.348      0.29     0.461    -0.973    -0.809 
     1.95      0.88    -0.306     -1.03     0.172     0.149     0.134     0.676     0.352     0.295     0.461    -0.971    -0.812 
     1.96     0.883    -0.304     -1.03     0.174     0.145      0.13      0.67     0.355     0.299      0.46    -0.969    -0.815 
     1.96     0.886    -0.303     -1.03     0.176     0.141     0.126     0.664     0.358     0.303      0.46    -0.967    -0.818 
     1.96     0.889    -0.301     -1.03     0.178     0.136     0.123     0.657     0.361     0.308     0.459    -0.965    -0.821 
     1.97     0.892    -0.299     -1.02      0.18     0.132     0.119     0.651     0.365     0.312     0.459    -0.963    -0.823 
     1.97     0.895    -0.298     -1.02     0.182     0.128     0.116     0.645     0.368     0.316     0.458    -0.961    -0.826 
     1.98     0.898    -0.296     -1.02     0.184     0.124     0.112     0.639     0.371     0.321     0.458    -0.959    -0.829 
     1.98     0.901    -0.295     -1.02     0.186     0.119     0.108     0.632     0.374     0.325     0.457    -0.958    -0.831 
     1.99     0.903    -0.293     -1.02     0.188     0.115     0.105     0.626     0.376      0.33     0.457    -0.956    -0.833 
     1.99     0.906    -0.291     -1.02      0.19     0.111     0.101      0.62     0.379     0.334     0.456    -0.954    -0.836 
        2     0.909     -0.29     -1.02     0.192     0.107    0.0971     0.614     0.382     0.339     0.456    -0.953    -0.838 
        2     0.912    -0.288     -1.01     0.194     0.102    0.0934     0.608     0.385     0.344     0.455    -0.951     -0.84 
        2     0.914    -0.286     -1.01     0.196    0.0981    0.0896     0.602     0.387     0.348     0.455     -0.95    -0.842 
     2.01     0.917    -0.284     -1.01     0.199    0.0939    0.0858     0.595      0.39     0.353     0.454    -0.948    -0.844 
     2.01      0.92    -0.283     -1.01     0.201    0.0896     0.082     0.589     0.392     0.358     0.453    -0.947    -0.846 
     2.02     0.922    -0.281     -1.01     0.203    0.0854    0.0782     0.583     0.395     0.362     0.453    -0.946    -0.848 
     2.02     0.925    -0.279     -1.01     0.205    0.0811    0.0744     0.577     0.397     0.367     0.452    -0.944    -0.849 
     2.03     0.928    -0.277        -1     0.207    0.0768    0.0706     0.571       0.4     0.372     0.451    -0.943    -0.851 
     2.03      0.93    -0.275        -1     0.209    0.0726    0.0667     0.565     0.402     0.377      0.45    -0.942    -0.852 
     2.04     0.933    -0.274        -1     0.211    0.0683    0.0629     0.559     0.404     0.382      0.45    -0.941    -0.854 
     2.04     0.935    -0.272    -0.999     0.213    0.0641     0.059     0.553     0.406     0.387     0.449     -0.94    -0.855 
     2.04     0.938     -0.27    -0.998     0.215    0.0598    0.0551     0.547     0.408     0.392     0.448    -0.939    -0.856 
     2.05      0.94    -0.268    -0.996     0.217    0.0556    0.0512     0.541      0.41     0.397     0.447    -0.938    -0.857 
     2.05     0.943    -0.266    -0.994     0.219    0.0513    0.0473     0.535     0.412     0.402     0.446    -0.937    -0.859 
     2.06     0.945    -0.264    -0.992     0.221    0.0471    0.0434     0.529     0.414     0.407     0.445    -0.936     -0.86 
     2.06     0.947    -0.262     -0.99     0.223    0.0428    0.0395     0.523     0.416     0.412     0.444    -0.936     -0.86 
     2.07      0.95    -0.261    -0.988     0.225    0.0385    0.0356     0.518     0.418     0.417     0.443    -0.935    -0.861 
     2.07     0.952    -0.259    -0.986     0.227    0.0343    0.0317     0.512      0.42     0.423     0.442    -0.934    -0.862 
     2.08     0.954    -0.257    -0.984     0.229      0.03    0.0278     0.506     0.422     0.428     0.441    -0.934    -0.863 
     2.08     0.957    -0.255    -0.982     0.231    0.0258    0.0238       0.5     0.423     0.433      0.44    -0.934    -0.863 
     2.09     0.959    -0.253    -0.981     0.233    0.0215    0.0199     0.495     0.425     0.439     0.439    -0.933    -0.864 
     2.09     0.961    -0.251    -0.978     0.235    0.0172    0.0159     0.489     0.426     0.444     0.438    -0.933    -0.864 
     2.09     0.963    -0.249    -0.976     0.237     0.013     0.012     0.483     0.428     0.449     0.436    -0.933    -0.864 
      2.1     0.966    -0.247    -0.974     0.239   0.00872   0.00803     0.478     0.429     0.455     0.435    -0.932    -0.865 
      2.1     0.968    -0.245    -0.972     0.241   0.00446   0.00408     0.472     0.431      0.46     0.434    -0.932    -0.865 
     2.11      0.97    -0.243     -0.97     0.243  0.000198  0.000122     0.466     0.432     0.466     0.432    -0.932    -0.865 
     2.11     0.972    -0.241    -0.968     0.245  -0.00407  -0.00383     0.461     0.434     0.471     0.431    -0.932    -0.865 
     2.12     0.974    -0.239    -0.966     0.247  -0.00833  -0.00779     0.455     0.435     0.477      0.43    -0.932    -0.865 
     2.12     0.976    -0.237    -0.964     0.249   -0.0126   -0.0117      0.45     0.436     0.483     0.428    -0.933    -0.864 
     2.13     0.978    -0.235    -0.961     0.251   -0.0169   -0.0157     0.444     0.438     0.488     0.427    -0.933    -0.864 
     2.13      0.98    -0.233    -0.959     0.253   -0.0211   -0.0197     0.439     0.439     0.494     0.425    -0.933    -0.864 
     2.14     0.982    -0.231    -0.957     0.255   -0.0254   -0.0236     0.434      0.44       0.5     0.423    -0.933    -0.863 
     2.14     0.984    -0.229    -0.955     0.257   -0.0297   -0.0276     0.428     0.441     0.506     0.422    -0.934    -0.863 
     2.15     0.986    -0.227    -0.952     0.259   -0.0339   -0.0315     0.423     0.442     0.511      0.42    -0.934    -0.862 
     2.15     0.988    -0.225     -0.95      0.26   -0.0382   -0.0354     0.418     0.443     0.517     0.418    -0.935    -0.861 
     2.15      0.99    -0.223    -0.948     0.262   -0.0425   -0.0394     0.413     0.444     0.523     0.416    -0.936    -0.861 
     2.16     0.992    -0.221    -0.945     0.264   -0.0468   -0.0433     0.407     0.445     0.529     0.414    -0.936     -0.86 
     2.16     0.994    -0.219    -0.943     0.266    -0.051   -0.0472     0.402     0.446     0.535     0.412    -0.937    -0.859 
     2.17     0.996    -0.217     -0.94     0.268   -0.0553   -0.0511     0.397     0.447     0.541      0.41    -0.938    -0.858 
     2.17     0.997    -0.215    -0.938      0.27   -0.0596    -0.055     0.392     0.448     0.547     0.408    -0.939    -0.856 
     2.18     0.999    -0.213    -0.935     0.272   -0.0639   -0.0589     0.387     0.449     0.553     0.406     -0.94    -0.855 
     2.18         1    -0.211    -0.933     0.274   -0.0682   -0.0628     0.382      0.45     0.559     0.404    -0.941    -0.854 
     2.19         1    -0.209     -0.93     0.275   -0.0725   -0.0667     0.377     0.451     0.565     0.402    -0.942    -0.852 
     2.19         1    -0.207    -0.928     0.277   -0.0767   -0.0706     0.372     0.451     0.571       0.4    -0.943    -0.851 
      2.2      1.01    -0.205    -0.925     0.279    -0.081   -0.0745     0.367     0.452     0.577     0.397    -0.944    -0.849 
      2.2      1.01    -0.203    -0.922     0.281   -0.0853   -0.0783     0.362     0.453     0.583     0.395    -0.946    -0.848 
      2.2      1.01      -0.2     -0.92     0.283   -0.0896   -0.0821     0.358     0.453     0.589     0.392    -0.947    -0.846 
     2.21      1.01    -0.198    -0.917     0.284   -0.0939    -0.086     0.353     0.454     0.595      0.39    -0.948    -0.844 
     2.21      1.01    -0.196    -0.914     0.286   -0.0982   -0.0898     0.348     0.455     0.602     0.387     -0.95    -0.842 
     2.22      1.01    -0.194    -0.912     0.288    -0.102   -0.0936     0.343     0.455     0.608     0.385    -0.951     -0.84 
     2.22      1.02    -0.192    -0.909      0.29    -0.107   -0.0974     0.339     0.456     0.614     0.382    -0.953    -0.838 
     2.23      1.02     -0.19    -0.906     0.291    -0.111    -0.101     0.334     0.457      0.62     0.379    -0.954    -0.836 
     2.23      1.02    -0.188    -0.903     0.293    -0.115    -0.105      0.33     0.457     0.627     0.376    -0.956    -0.833 
     2.24      1.02    -0.186      -0.9     0.295     -0.12    -0.109     0.325     0.458     0.633     0.373    -0.958    -0.831 
     2.24      1.02    -0.184    -0.898     0.296    -0.124    -0.112      0.32     0.458     0.639      0.37     -0.96    -0.828 
     2.24      1.02    -0.182    -0.895     0.298    -0.128    -0.116     0.316     0.459     0.645     0.367    -0.961    -0.826 
     2.25      1.02     -0.18    -0.892       0.3    -0.133     -0.12     0.311     0.459     0.652     0.364    -0.963    -0.823 
     2.25      1.03    -0.178    -0.889     0.301    -0.137    -0.123     0.307     0.459     0.658     0.361    -0.965     -0.82 
     2.26      1.03    -0.176    -0.886     0.303    -0.141    -0.127     0.303      0.46     0.664     0.358    -0.967    -0.818 
     2.26      1.03    -0.174    -0.883     0.305    -0.146    -0.131     0.298      0.46     0.671     0.354    -0.969    -0.815 
     2.27      1.03    -0.172     -0.88     0.306     -0.15    -0.134     0.294     0.461     0.677     0.351    -0.971    -0.812 
     2.27      1.03     -0.17    -0.877     0.308    -0.154    -0.138      0.29     0.461     0.683     0.348    -0.973    -0.809 
     2.28      1.03    -0.168    -0.874     0.309    -0.158    -0.141     0.285     0.461      0.69     0.344    -0.975    -0.805 
     2.28      1.03    -0.166    -0.871     0.311    -0.163    -0.145     0.281     0.462     0.696      0.34    -0.977    -0.802 
     2.28      1.03    -0.164    -0.868     0.312    -0.167    -0.149     0.277     0.462     0.702     0.337    -0.979    -0.799 
     2.29      1.04    -0.162    -0.865     0.314    -0.171    -0.152     0.273     0.462     0.709     0.333    -0.982    -0.795 
     2.29      1.04     -0.16    -0.862     0.315    -0.176    -0.156     0.269     0.463     0.715     0.329    -0.984    -0.792 
      2.3      1.04    -0.158    -0.858     0.317     -0.18    -0.159     0.265     0.463     0.721     0.325    -0.986    -0.788 
      2.3      1.04    -0.155    -0.855     0.318    -0.184    -0.162     0.261     0.463     0.728     0.321    -0.988    -0.784 
     2.31      1.04    -0.153    -0.852     0.319    -0.189    -0.166     0.257     0.463     0.734     0.317    -0.991    -0.781 
     2.31      1.04    -0.151    -0.849     0.321    -0.193    -0.169     0.253     0.464      0.74     0.313    -0.993    -0.777 
     2.32      1.04    -0.149    -0.846     0.322    -0.197    -0.173     0.249     0.464     0.747     0.309    -0.995    -0.773 
     2.32      1.04    -0.147    -0.842     0.323    -0.202    -0.176     0.245     0.464     0.753     0.305    -0.998    -0.769 
     2.32      1.04    -0.145    -0.839     0.325    -0.206    -0.179     0.241     0.464     0.759       0.3        -1    -0.765 
     2.33      1.05    -0.143    -0.836     0.326     -0.21    -0.183     0.237     0.465     0.765     0.296        -1     -0.76 
     2.33      1.05    -0.141    -0.832     0.327    -0.215    -0.186     0.233     0.465     0.772     0.291     -1.01    -0.756 
     2.34      1.05    -0.139    -0.829     0.328    -0.219    -0.189      0.23     0.465     0.778     0.287     -1.01    -0.752 
     2.34      1.05    -0.137    -0.826      0.33    -0.223    -0.192     0.226     0.465     0.784     0.282     -1.01    -0.747 
     2.35      1.05    -0.135    -0.822     0.331    -0.228    -0.195     0.222     0.465      0.79     0.277     -1.01    -0.743 
     2.35      1.05    -0.133    -0.819     0.332    -0.232    -0.199     0.218     0.465     0.797     0.273     -1.01    -0.738 
     2.35      1.05    -0.131    -0.816     0.333    -0.236    -0.202     0.215     0.466     0.803     0.268     -1.02    -0.733 
     2.36      1.05    -0.129    -0.812     0.334     -0.24    -0.205     0.211     0.466     0.809     0.263     -1.02    -0.728 
     2.36      1.05    -0.128    -0.809     0.335    -0.245    -0.208     0.207     0.466     0.815     0.258     -1.02    -0.724 
     2.37      1.05    -0.126    -0.805     0.337    -0.249    -0.211     0.204     0.466     0.821     0.253     -1.02    -0.719 
     2.37      1.06    -0.124    -0.802     0.338    -0.253    -0.214       0.2     0.466     0.827     0.248     -1.03    -0.714 
     2.38      1.06    -0.122    -0.798     0.339    -0.258    -0.217     0.197     0.466     0.833     0.242     -1.03    -0.708 
     2.38      1.06     -0.12    -0.795      0.34    -0.262     -0.22     0.193     0.466     0.839     0.237     -1.03    -0.703 
     2.38      1.06    -0.118    -0.791     0.341    -0.266    -0.223      0.19     0.466     0.845     0.232     -1.03    -0.698 
     2.39      1.06    -0.116    -0.788     0.342    -0.271    -0.226     0.186     0.466     0.851     0.226     -1.04    -0.693 
     2.39      1.06    -0.114    -0.784     0.342    -0.275    -0.229     0.183     0.467     0.857     0.221     -1.04    -0.687 
      2.4      1.06    -0.112    -0.781     0.343    -0.279    -0.231     0.179     0.467     0.862     0.215     -1.04    -0.682 
      2.4      1.06     -0.11    -0.777     0.344    -0.284    -0.234     0.176     0.467     0.868     0.209     -1.04    -0.676 
      2.4      1.06    -0.108    -0.774     0.345    -0.288    -0.237     0.173     0.467     0.874     0.204     -1.05     -0.67 
     2.41      1.06    -0.106     -0.77     0.346    -0.292     -0.24     0.169     0.467      0.88     0.198     -1.05    -0.665 
     2.41      1.06    -0.104    -0.766     0.347    -0.297    -0.242     0.166     0.467     0.885     0.192     -1.05    -0.659 
     2.42      1.06    -0.102    -0.763     0.347    -0.301    -0.245     0.163     0.467     0.891     0.186     -1.05    -0.653 
     2.42      1.06      -0.1    -0.759     0.348    -0.305    -0.248     0.159     0.467     0.896      0.18     -1.06    -0.647 
     2.42      1.06   -0.0985    -0.755     0.349    -0.309     -0.25     0.156     0.467     0.902     0.174     -1.06    -0.641 
     2.43      1.07   -0.0966    -0.752      0.35    -0.314    -0.253     0.153     0.467     0.907     0.168     -1.06    -0.635 
     2.43      1.07   -0.0947    -0.748      0.35    -0.318    -0.256      0.15     0.467     0.913     0.161     -1.06    -0.628 
     2.44      1.07   -0.0928    -0.744     0.351    -0.322    -0.258     0.147     0.467     0.918     0.155     -1.06    -0.622 
     2.44      1.07    -0.091    -0.741     0.352    -0.327    -0.261     0.143     0.467     0.923     0.149     -1.07    -0.616 
     2.44      1.07   -0.0891    -0.737     0.352    -0.331    -0.263      0.14     0.467     0.929     0.142     -1.07     -0.61 
     2.45      1.07   -0.0872    -0.733     0.353    -0.335    -0.266     0.137     0.467     0.934     0.136     -1.07    -0.603 
     2.45      1.07   -0.0853    -0.729     0.353     -0.34    -0.268     0.134     0.467     0.939     0.129     -1.07    -0.597 
